user,song,title,play_count,release,artist_name,year,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
7065b421ea7f34bb30131e5a81ae36881462f205,SOLLNTU12A6701CFDC,Kryptonite,1,Total 90s,3 Doors Down,1997,"alternative metal, nu metal, post-grunge, rock",0.545,0.865,11.0,-5.708,0.0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,audio_features,6ZOBP3NvffbU4SZcrnt1k6,spotify:track:6ZOBP3NvffbU4SZcrnt1k6,https://api.spotify.com/v1/tracks/6ZOBP3NvffbU4SZcrnt1k6,https://api.spotify.com/v1/audio-analysis/6ZOBP3NvffbU4SZcrnt1k6,233933.0,4.0
5fd324444599ce0b999c4e0617d955054189b770,SOEYNNC12AF72A2E89,Troublemaker,1,Weezer,Weezer,2008,"alternative rock, modern power pop, modern rock, permanent wave, rock",0.652,0.74,8.0,-7.93,1.0,0.0313,0.0164,0.0,0.142,0.82,131.476,audio_features,4r53Y7uKvyXCU7a9dsnb58,spotify:track:4r53Y7uKvyXCU7a9dsnb58,https://api.spotify.com/v1/tracks/4r53Y7uKvyXCU7a9dsnb58,https://api.spotify.com/v1/audio-analysis/4r53Y7uKvyXCU7a9dsnb58,164693.0,4.0
5251d95e248a9c9095d2810517616ccd773a64cf,SOWIEKS12A8C136EC3,Hand Clap,2,Night Ripper,Girl Talk,0,"mashup, pittsburgh indie",0.809,0.712,4.0,-6.267,0.0,0.113,0.0172,0.0103,0.0536,0.65,127.404,audio_features,0c7EMWBy1uTcGrb8fyK3N2,spotify:track:0c7EMWBy1uTcGrb8fyK3N2,https://api.spotify.com/v1/tracks/0c7EMWBy1uTcGrb8fyK3N2,https://api.spotify.com/v1/audio-analysis/0c7EMWBy1uTcGrb8fyK3N2,113787.0,4.0
cdc88e8305a4d81c8641b810be4b2b0a0d17bbb1,SOTINBX12A58A7D594,Listen,1,Last Days At The Lodge,Amos Lee,2005,"acoustic pop, neo mellow, stomp and holler",0.447,0.653,4.0,-7.597,0.0,0.0575,0.0262,0.000445,0.0943,0.484,186.265,audio_features,6UHKwSkutGiU5IQj2W7ukp,spotify:track:6UHKwSkutGiU5IQj2W7ukp,https://api.spotify.com/v1/tracks/6UHKwSkutGiU5IQj2W7ukp,https://api.spotify.com/v1/audio-analysis/6UHKwSkutGiU5IQj2W7ukp,190800.0,4.0
c1d4dfd8eb48144db7356f68155f968764a62334,SOXHQIP12AB017F810,Foolin' (Album Version),5,What Will We Be,Devendra Banhart,2009,,,,,,,,,,,,,,,,,,,
c9ad95ad80ef0aa391d295e414092e99dffd80f2,SOBONKR12A58A7A7E0,You're The One,18,If There Was A Way,Dwight Yoakam,1990,"bakersfield sound, country, country rock",0.564,0.485,7.0,-5.023,1.0,0.026,0.39,0.0,0.0857,0.322,95.69,audio_features,451F5TM60tR5ec1gOGr1JQ,spotify:track:451F5TM60tR5ec1gOGr1JQ,https://api.spotify.com/v1/tracks/451F5TM60tR5ec1gOGr1JQ,https://api.spotify.com/v1/audio-analysis/451F5TM60tR5ec1gOGr1JQ,242067.0,3.0
d45922a3ae75120cb57aadf2ed129cb223c9e1b8,SOGSAYQ12AB018BA14,Eenie Meenie,1,Eenie Meenie,Sean Kingston and Justin Bieber,0,,,,,,,,,,,,,,,,,,,
0749fc4a6490160b9dc55b0a38bcc65da65d331b,SOKDOZY12AF72A0F25,Oh_ George,1,Foo Fighters,Foo Fighters,1995,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",0.436,0.919,0.0,-6.82,1.0,0.0407,9.51e-05,5.24e-06,0.0783,0.144,125.216,audio_features,1Oy0vCHc4rUCOphROBbPSd,spotify:track:1Oy0vCHc4rUCOphROBbPSd,https://api.spotify.com/v1/tracks/1Oy0vCHc4rUCOphROBbPSd,https://api.spotify.com/v1/audio-analysis/1Oy0vCHc4rUCOphROBbPSd,181800.0,4.0
0749fc4a6490160b9dc55b0a38bcc65da65d331b,SOKDOZY12AF72A0F25,Oh_ George,1,Foo Fighters,Foo Fighters,1995,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",0.436,0.919,0.0,-6.82,1.0,0.0407,9.51e-05,5.24e-06,0.0783,0.144,125.216,audio_features,1Oy0vCHc4rUCOphROBbPSd,spotify:track:1Oy0vCHc4rUCOphROBbPSd,https://api.spotify.com/v1/tracks/1Oy0vCHc4rUCOphROBbPSd,https://api.spotify.com/v1/audio-analysis/1Oy0vCHc4rUCOphROBbPSd,181800.0,4.0
be1dd7a69a02f19c231e8e1a6ed3b187c4364f6c,SOLIZBL12A8C1353CB,Lovely Ladies,4,Les Misérables - 10th Anniversary Concert,Les Misérables - 10th Anniversary Concert,0,,0.503,0.209,5.0,-18.461,1.0,0.415,0.852,0.0,0.478,0.522,160.117,audio_features,1prSYHFsg1vJKdb3ywyg2a,spotify:track:1prSYHFsg1vJKdb3ywyg2a,https://api.spotify.com/v1/tracks/1prSYHFsg1vJKdb3ywyg2a,https://api.spotify.com/v1/audio-analysis/1prSYHFsg1vJKdb3ywyg2a,128040.0,4.0
41b5a4727f43991c52fc1a6117f0066c7897bba0,SOETSTN12A81C219A9,Silent Shout,1,Silent Shout,The Knife,0,"alternative dance, art pop, dance-punk, electronica, gothenburg indie, indietronica, neo-synthpop, new rave, swedish electropop, swedish synthpop, trip hop",0.6,0.701,11.0,-10.475,0.0,0.0393,0.0945,0.905,0.123,0.392,128.555,audio_features,2i9eB71UxhOzy9tDjHoQ0f,spotify:track:2i9eB71UxhOzy9tDjHoQ0f,https://api.spotify.com/v1/tracks/2i9eB71UxhOzy9tDjHoQ0f,https://api.spotify.com/v1/audio-analysis/2i9eB71UxhOzy9tDjHoQ0f,293627.0,4.0
b4332a122eb08eddfe685961391d475caa272809,SOYXRXB12A6D4FD264,Surrender,1,666 Live,Billy Talent,2006,canadian punk,0.622,0.933,9.0,-3.277,0.0,0.0385,0.000405,5.85e-06,0.27,0.126,118.979,audio_features,1DeaByFASTvBxtYANOyFXy,spotify:track:1DeaByFASTvBxtYANOyFXy,https://api.spotify.com/v1/tracks/1DeaByFASTvBxtYANOyFXy,https://api.spotify.com/v1/audio-analysis/1DeaByFASTvBxtYANOyFXy,246600.0,4.0
